C:\PCS\PCS64e\Curves\2022'12'26-17'12'20-TupyS-1_3.s2k.out																	
PUP	128.011	1135.39	-0.184462	0.0109651	0.00519565	1.02651	0.00817944	2.36229	0.0655377	0	0.160871	1.90603	-0.135887	0.021548	-0.230211	0.652742	-0.0783412
DN	122.054	1136.45	-0.161618	0	-0.00338207	0.967537	0.0179494	2.55479	0.575732	0	2.24717	2.83769	-0.596205	-0.524622	-2.34817	0.363193	0
PUP	128.011	1135.39	-0.184462	0.0109651	0.00519565	1.02651	0.00817944	2.06355	0.0655377	0	0.160871	1.90603	-0.135887	0.021548	-0.230211	0.652742	-0.377077
																	
C:\PCS\PCS64e\Curves\2022'12'29-09'04'53-TupyS-1_2.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
PUP	127.689	1138.12	-0.0573625	0.0204784	0.00453848	1.04377	0.00953671	2.72909	0.192638	0	0.292304	1.97509	-0.407342	0.0247474	0.195163	0.533526	-0.0770374
PUP	127.689	1138.12	-0.0573625	0.0204784	0.00453848	1.04377	0.00953671	2.27806	0.192638	0	0.292304	1.97509	-0.407342	0.0247474	0.195163	0.533526	-0.528069
																	
C:\PCS\PCS64e\Curves\2022'12'29-09'26'08-TupyS-1_1.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
DN	123.712	1138.81	-0.149906	0	-0.00476436	0.935755	0.0289542	6.96348	0.75141	0	1.69426	2.67878	-1.42156	-0.482415	3.331	0.412015	0
PUP	129.352	1137.84	-0.205827	-0.000251499	0.00370404	1.04443	0.0176986	1.47067	0.0441732	0	0.459191	1.9777	-2.03972	0.0189785	0.330798	0.834169	-0.154621
																	
C:\PCS\PCS64e\Curves\2022'12'29-09'13'17-TupyS-1_1.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
DN	102.235	1148.56	-0.370502	0	-0.0122723	0.630803	-0.0085188	-6.58165	-2.55753	0	-1.3089	1.15401	0.11109	0.280448	-4.0099	-0.250872	0
PMAX	102.259	1148.56	-0.370502	0.0143663	-0.0116648	0.61415	0	-0.618863	-0.180753	0	-1.13297	0.0990521	1.4	-0.00902239	-0.513829	-0.0337055	-0.247638
PUP	105.571	1147.22	-0.427984	-0.00245132	-0.000676699	0.593748	-0.00761811	1.30647	-0.177984	0	1.06466	0.174993	-0.023622	-0.0173462	-0.432064	-0.0504234	0.768257
DN	128.349	1140.58	-0.135172	0	-0.00350361	0.953825	0.0239876	6.84605	0.972418	0	2.19856	2.76913	-1.04907	-0.517378	2.1359	0.336491	0
PUP	133.001	1139.89	-0.168168	-0.00192256	0.00195344	1.03949	0.017957	1.21707	0.0818315	0	0.809311	1.95796	-2.0914	0.0193244	0.184958	0.765588	-0.510499
DN	102.235	1148.56	-0.370502	0	-0.0122723	0.630803	-0.0085188	-6.58165	-2.55753	0	-1.3089	1.15401	0.11109	0.280448	-4.0099	-0.250872	0
PMAX	102.259	1148.56	-0.370502	0.0143663	-0.0116648	0.61415	0	-0.618863	-0.180753	0	-1.13297	0.0990521	1.4	-0.00902239	-0.513829	-0.0337055	-0.247638
PUP	105.571	1147.22	-0.427984	-0.00245132	-0.000676699	0.593748	-0.00761811	1.30647	-0.177984	0	1.06466	0.174993	-0.023622	-0.0173462	-0.432064	-0.0504234	0.768257
DN	128.349	1140.58	-0.135172	0	-0.00350361	0.953825	0.0239876	6.84605	0.972418	0	2.19856	2.76913	-1.04907	-0.517378	2.1359	0.336491	0
PUP	133.001	1139.89	-0.168168	-0.00192256	0.00195344	1.03949	0.017957	1.21707	0.0818315	0	0.809311	1.95796	-2.0914	0.0193244	0.184958	0.765588	-0.510499
																	
C:\PCS\PCS64e\Curves\2022'12'29-09'40'26-TupyS-1_2.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
DN	126.044	1137.66	-0.110284	0	-0.00360274	0.917353	0.0249729	8.13251	1.34574	0	2.1589	2.58677	-1.12297	-0.571872	3.36819	0.36775	0
PUP	131.022	1137.04	-0.140298	0.00337458	0.00308041	1.01138	0.0184063	1.0826	0.109702	0	0.583918	1.84552	-2.18125	0.0216883	0.303315	0.772414	-0.372705
DN	126.044	1137.66	-0.110284	0	-0.00360274	0.917353	0.0249729	8.13251	1.34574	0	2.1589	2.58677	-1.12297	-0.571872	3.36819	0.36775	0
PUP	131.022	1137.04	-0.140298	0.00337458	0.00308041	1.01138	0.0184063	0.711236	0.109702	0	0.583918	1.84552	-2.18125	0.0216883	0.303315	0.772414	-0.744065
																	
C:\PCS\PCS64e\Curves\2022'12'29-09'18'11-TupyS-1_1.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
PUP	122.407	1138.4	-0.0266976	0.0269764	0.00504729	1.03417	0.0010993	4.65488	0.223302	0	0.190543	1.93667	1.28014	0.0249528	0.197777	0.396995	0.404501
PUP	122.407	1138.4	-0.0266976	0.0269764	0.00504729	1.03417	0.0010993	4.18183	0.223302	0	0.190543	1.93667	1.28014	0.0249528	0.197777	0.396995	-0.0685461
																	
C:\PCS\PCS64e\Curves\2022'12'29-09'38'08-TupyS-1_1.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
DN	125.37	1138.25	-0.15191	0	-0.00400198	0.868321	0.027379	8.59006	0.721346	0	1.99921	2.3416	-1.30342	-0.467826	4.96233	0.336825	0
PUP	131.67	1137.14	-0.20826	0.000335	0.00388478	0.984304	0.0160509	1.61234	0.0417404	0	0.423043	1.73722	-1.71018	0.0189704	0.507506	0.754675	-0.16064
																	
C:\PCS\PCS64e\Curves\2022'12'29-10'25'59-TupyS-1_1.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
DN	121.059	1140.28	-0.198653	0	-0.00480516	0.876367	0.0192007	5.60998	0.0202062	0	1.67794	2.38184	-0.690049	-0.403143	2.36349	0.259698	0
PUP	126.367	1139.11	-0.250599	-0.00210313	0.00293962	0.934768	0.00967792	2.3992	-0.000599208	0	0.612075	1.53907	-0.435584	0.016038	0.251702	0.638299	-0.221797
																	
C:\PCS\PCS64e\Curves\2022'12'29-09'43'47-TupyS-1_1.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
PMAX	122.437	1138.2	0.0291821	0.0186805	0.00182328	0.96343	0	5.24908	0.418773	0	0.835345	2.54401	1.4	0.0398421	0	0.354209	-0.343093
PUP	125.082	1138.33	0.0671347	0.0268401	0.00372278	0.957692	-0.00284536	3.58712	0.317135	0	0.455445	1.63077	0.930929	0.0241878	0	0.230735	-0.00208387
MIN	120.407	1138.17	0	0.0154643	-0.00039941	0.969628	0.00573153	3.81197	0	0.907142	0	1.84814	0.426847	0	0	0.62984	0
																	
C:\PCS\PCS64e\Curves\2022'12'29-10'38'56-TupyS-1_2.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
DN	111.54	1139.26	-0.245852	0	-0.00446789	0.904403	0.0155867	3.36311	-0.687773	0	1.81284	2.52201	-0.419003	-0.172995	-0.0339868	0.342014	0
PMAX	117.177	1137.74	-0.311145	-0.0135545	0.000485876	0.933442	0	5.16526	-0.0917173	0	1.10282	2.33409	1.4	0.0212471	0.0425323	0.725459	-0.369179
PUP	119.159	1137.07	-0.358694	-0.00868415	0.00381127	0.930865	-0.00154107	4.0849	-0.108694	0	0.437745	1.52346	1.19179	0.00961871	0.063059	0.69788	0.270045
																	
C:\PCS\PCS64e\Curves\2022'12'29-10'32'32-TupyS-1_1.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
																	
C:\PCS\PCS64e\Curves\2022'12'29-10'44'20-TupyS-1_2.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
PMAX	119.13	1138.5	-0.127018	0.0136343	0.000125891	0.917367	0	5.3202	0.184473	0	1.17482	2.22157	1.4	0.0374174	0	0.444785	-0.142867
PUP	124.416	1138.04	-0.0569142	0.0233723	0.00378602	0.871556	-0.0128566	1.95779	0.193086	0	0.442795	1.28622	-1.07133	0.02472	0	0.120173	0.962122
PMAX	119.13	1138.5	-0.127018	0.0136343	0.000125891	0.917367	0	5.3202	0.184473	0	1.17482	2.22157	1.4	0.0374174	0	0.444785	-0.142867
PUP	124.416	1138.04	-0.0569142	0.0233723	0.00378602	0.871556	-0.0128566	1.95779	0.193086	0	0.442795	1.28622	-1.07133	0.02472	0	0.120173	0.962122
																	
C:\PCS\PCS64e\Curves\2022'12'29-10'41'50-TupyS-1_1.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
DN	119.764	1140.8	-0.265879	0	-0.00338304	0.794692	0.0185022	4.93843	-0.988178	0	2.24678	1.97346	-0.637669	-0.0241489	2.1368	0.231375	0
PUP	127.381	1138.44	-0.402322	-0.0174521	0.00281274	0.842471	0.000812709	4.0972	-0.152322	0	0.637452	1.16988	1.33746	0.00300749	0.330606	0.671067	0.10005
																	
C:\PCS\PCS64e\Curves\2022'12'29-10'51'08-TupyS-1_1.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
DN	123.403	1139.48	-0.189279	0	-0.00533903	0.746502	0.0207794	7.29426	0.160813	0	1.46439	1.73251	-0.808456	-0.391506	4.96836	0.168144	0
PUP	127.732	1138.58	-0.234246	-0.0059882	0.000953673	0.816499	0.0161828	0.878108	0.0157537	0	1.00927	1.066	-1.73656	0.0141123	0.487052	0.626127	-0.603638
																	
C:\PCS\PCS64e\Curves\2022'12'29-10'47'29-TupyS-1_3.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
DN	118.775	1139.96	-0.182805	0	-0.00267806	1.01025	0.0112307	6.051	0.257922	0	2.52877	3.05123	-0.0923038	-0.529493	0.480911	0.353959	0
PUP	122.758	1139.19	-0.202434	0.00711151	0.00402197	1.03039	0.0054987	3.56797	0.0475656	0	0.395607	1.92155	0.40026	0.0202913	0.0353539	0.659289	0.0880558
DN	118.775	1139.96	-0.182805	0	-0.00267806	1.01025	0.0112307	6.051	0.257922	0	2.52877	3.05123	-0.0923038	-0.529493	0.480911	0.353959	0
PUP	122.758	1139.19	-0.202434	0.00711151	0.00402197	1.03039	0.0054987	3.27132	0.0475656	0	0.395607	1.92155	0.40026	0.0202913	0.0353539	0.659289	-0.208598
																	
C:\PCS\PCS64e\Curves\2022'12'29-11'00'53-TupyS-1_1.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
DN	122.721	1140.82	-0.206436	0	-0.00429079	0.727524	0.0166812	6.424	-0.0965424	0	1.88368	1.63762	-0.501087	-0.133115	3.60518	0.0282597	0
PUP	129.022	1139.32	-0.29281	-0.018137	0.00039608	0.794084	0.00834299	2.32652	-0.0428105	0	1.12078	0.976335	-0.168598	0.0041596	0.41843	0.55542	-0.537198
																	
C:\PCS\PCS64e\Curves\2022'12'29-10'54'50-TupyS-1_2.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
DN	124.689	1138.99	-0.158016	0	-0.00619047	0.790551	0.0239193	5.29369	0.629757	0	1.12381	1.95275	-1.04395	-0.4316	2.83062	0.232297	0
PUP	128.677	1138.28	-0.211278	-0.00749736	0.000953485	0.858986	0.0174019	0.765407	0.0387215	0	1.0093	1.23594	-1.98038	0.0151103	0.255971	0.687397	-0.496661
																	
C:\PCS\PCS64e\Curves\2022'12'29-11'06'29-TupyS-1_1.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
PUP	124.394	1140.94	0.0887751	0.0274241	0.00212362	1.06413	0.00342881	4.18469	0.338775	0	0.775275	2.05652	0.814238	0.0240303	0	0.377015	-0.201167
MIN	120.381	1140.74	0	0.0201375	0.0011095	1.0527	0.00651106	3.24334	0	-0.0274904	0	2.26352	0.348894	0	0	0.658418	0
																	
C:\PCS\PCS64e\Curves\2022'12'29-11'05'17-TupyS-1_2.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
DN	116.806	1138.11	-0.213615	0	-0.0040436	0.841069	0.0252323	6.25526	-0.204219	0	1.98256	2.20534	-1.14242	-0.187671	3.29921	0.30246	0
PUP	124.752	1136.06	-0.33672	-0.0111884	0.00358185	0.935175	0.00610888	3.54437	-0.0867202	0	0.483631	1.5407	0.278223	0.00966759	0.422709	0.741246	0.154909
																	
C:\PCS\PCS64e\Curves\2022'12'29-11'18'38-TupyS-1_1.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
DN	102.57	1147.03	-0.39019	0	-0.00425376	0.498986	-0.00485552	-3.35205	-2.85285	0	1.8985	0.49493	0.385836	0.544246	-3.25419	-0.568514	0
DN	122.727	1140.16	-0.222032	0	-0.0043979	0.71204	0.0194472	7.17368	-0.330482	0	1.84084	1.5602	-0.708542	-0.143213	4.88383	0.0710457	0
PUP	128.696	1138.66	-0.306709	-0.0137634	0.00104612	0.783005	0.00985561	2.09178	-0.0567088	0	0.990776	0.93202	-0.471122	0.00464696	0.547248	0.562219	-0.417294
																	
C:\PCS\PCS64e\Curves\2022'12'29-11'09'23-TupyS-1_2.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
DN	106.875	1138.33	-0.253269	0	-0.00453568	0.932641	0.0164568	3.67139	-0.799031	0	1.78573	2.6632	-0.484258	-0.181749	0.325617	0.361878	0
PUP	114.168	1136.2	-0.359549	-0.00910246	0.00352147	0.973635	0.0012882	4.42494	-0.109549	0	0.495705	1.69454	1.24236	0.00970996	0.0924263	0.750096	0.249657
																	
C:\PCS\PCS64e\Curves\2022'12'29-11'28'02-TupyS-1_2.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
DN	108.173	1140.01	-0.248777	0	-0.00479615	0.969483	0.0241465	2.65696	-0.731662	0	1.68154	2.84741	-1.06099	0.0357897	-0.543438	0.428305	0
PUP	117.449	1137.08	-0.415385	-0.0148093	0.00381999	1.04498	0.00037913	4.83055	-0.165385	0	0.436001	1.97991	1.42417	0.00287829	0.0351486	0.866739	0.251075
																	
C:\PCS\PCS64e\Curves\2022'12'29-11'24'44-TupyS-1_1.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
PUP	117.807	1139.19	-0.0499222	0.0275024	0.00423695	1.0729	0.000738306	4.89652	0.200078	0	0.352611	2.09162	1.35234	0.0248578	0.0726491	0.448134	0.354232
PUP	117.807	1139.19	-0.0499222	0.0275024	0.00423695	1.0729	0.000738306	4.60839	0.200078	0	0.352611	2.09162	1.35234	0.0248578	0.0726491	0.448134	0.0661011
																	
C:\PCS\PCS64e\Curves\2022'12'29-12'02'08-TupyS-1_2.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
DN	109.843	1140.15	-0.248256	0	-0.00423953	0.858673	0.0198234	2.61766	-0.72384	0	1.90419	2.29336	-0.736757	-0.20475	-0.260007	0.345459	0
PUP	118.122	1137.76	-0.35256	-0.00401745	0.00478268	0.916821	0.000746195	3.90808	-0.10256	0	0.243464	1.46728	1.35076	0.0121765	0.0495704	0.688844	0.198535
																	
C:\PCS\PCS64e\Curves\2022'12'29-12'09'05-TupyS-1_1.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
PUP	102.242	1145.7	-0.414105	0.0218004	-0.00304953	0.630478	0.0131837	-1.16951	-0.164105	0	0.590094	0.321912	-1.13674	-0.026232	-0.284108	0.145618	-0.615952
DN	114.778	1141.75	-0.243058	0	-0.00442634	0.859785	0.0193585	2.54307	-0.645876	0	1.82946	2.29893	-0.701886	-0.0702205	-0.459009	0.291669	0
PMAX	121.736	1139.8	-0.35138	-0.018815	0.00146932	0.91198	0	4.72781	-0.15207	0	0.906136	2.18386	1.4	0.0182763	0.0272704	0.722191	-0.377859
PUP	123.387	1139.16	-0.407823	-0.0131668	0.00464766	0.910345	-0.00110704	3.69368	-0.157823	0	0.270467	1.44138	1.27859	0.00646716	0.0580542	0.697953	0.0985848
																	
C:\PCS\PCS64e\Curves\2022'12'29-11'53'02-TupyS-1_1.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
PUP	93.34	1146.28	-0.382979	0.0204975	-0.00316003	0.675653	0.0141777	-1.25901	-0.132979	0	0.567994	0.502611	-1.33554	-0.0393529	-0.310517	0.167881	-0.679105
DN	103.235	1143.14	-0.273538	0	-0.00305811	0.856947	0.0212487	3.01709	-1.10308	0	2.37676	2.28473	-0.843653	0.273088	-0.235552	0.264795	0
PUP	113.169	1139.79	-0.459949	-0.0215974	0.00279556	0.951246	0.00074114	4.30567	-0.209949	0	0.640887	1.60499	1.35177	-0.00689622	0.139459	0.792694	-0.00727791
																	
C:\PCS\PCS64e\Curves\2022'12'29-12'06'50-TupyS-1_2.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
PMAX	114.159	1139.01	-0.0644087	0.0194278	0.00165185	0.9066	0	4.70453	0.278387	0	0.86963	2.1462	1.4	0.0394538	0	0.341305	-0.370441
PUP	116.474	1138.9	-0.0231302	0.0248519	0.00268425	0.903985	-0.00147797	4.14994	0.22687	0	0.663149	1.41594	1.20441	0.0249701	0	0.251713	0.362893
PMAX	114.159	1139.01	-0.0644087	0.0194278	0.00165185	0.9066	0	4.70453	0.278387	0	0.86963	2.1462	1.4	0.0394538	0	0.341305	-0.370441
PUP	116.474	1138.9	-0.0231302	0.0248519	0.00268425	0.903985	-0.00147797	3.86131	0.22687	0	0.663149	1.41594	1.20441	0.0249701	0	0.251713	0.0742573
																	
C:\PCS\PCS64e\Curves\2022'12'29-12'20'02-TupyS-1_1.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
PUP	102.257	1146.31	-0.417899	0.0177455	-0.00346918	0.62296	0.0120304	-0.837648	-0.167899	0	0.506165	0.291841	-0.90607	-0.0327793	-0.311041	0.102945	-0.32081
DN	116.447	1141.62	-0.258767	0	-0.0036763	0.931968	0.0232718	3.99718	-0.881505	0	2.12948	2.65984	-0.995384	-0.0128051	0.72451	0.373048	0
PMAX	122.087	1140.03	-0.340594	-0.0213133	-0.000840823	0.978389	0	5.60645	-0.135891	0	1.03184	2.64872	1.4	0.0136025	0.187372	0.775587	-0.314779
PUP	125.062	1138.86	-0.431604	-0.0141247	0.00488926	0.96825	-0.00426105	3.78125	-0.181604	0	0.222148	1.673	0.64779	0.00445582	0.191408	0.730295	0.49376
																	
C:\PCS\PCS64e\Curves\2022'12'29-12'15'38-TupyS-1_2.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
DN	112.459	1141.05	-0.256037	0	-0.00363529	0.926622	0.0199597	3.20918	-0.840554	0	2.14588	2.63311	-0.746974	0.0108504	-0.317488	0.324353	0
PMAX	120.42	1138.78	-0.35029	-0.0176339	0.000363552	1.00079	0	5.67315	-0.150435	0	1.12729	2.80551	1.4	0.0158406	0.0857985	0.762747	-0.373602
PUP	122.404	1138.02	-0.401848	-0.0131673	0.0035882	0.998661	-0.00131989	4.41522	-0.151848	0	0.482361	1.79464	1.23602	0.00462586	0.100835	0.744901	0.203682
																	
C:\PCS\PCS64e\Curves\2022'12'29-12'27'14-TupyS-1_3.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
PUP	102.917	1146.09	-0.362534	0.0132252	-0.00265182	0.566885	0.00891438	-0.567798	-0.112534	0	0.669636	0.0675384	-0.282876	-0.0353962	-0.346734	0.00812248	-0.535554
DN	113.471	1142.77	-0.26553	0	-0.00444476	0.72659	0.0185	1.80315	-0.982954	0	1.8221	1.63295	-0.6375	0.176007	-0.384238	0.176788	0
PUP	123.076	1139.63	-0.431707	-0.0198615	0.00248511	0.821657	0.00395034	2.90455	-0.181707	0	0.702979	1.08663	0.709931	-0.00306851	0.114788	0.762346	-0.287352
																	
C:\PCS\PCS64e\Curves\2022'12'29-12'26'50-TupyS-1_1.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
DN	114.455	1140.88	-0.198166	0	-0.00325388	0.910673	0.0112547	5.4166	0.0275127	0	2.29845	2.55336	-0.0941044	-0.496958	0.848786	0.279557	0
PUP	120.423	1139.62	-0.21256	0.0140184	0.0054894	0.920692	1.00E-30	3.95705	0.0374403	0	0.10212	1.48277	1.5	0.0211535	0.102688	0.451047	0.259831
																	
C:\PCS\PCS64e\Curves\2022'12'29-12'35'41-TupyS-1_2.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
PUP	103.88	1144.53	-0.395935	0.0199678	-0.00348587	0.556626	0.0143551	-1.78071	-0.145935	0	0.502826	0.0265032	-1.37101	-0.0266616	-0.287414	0.0392508	-0.518267
DN	115.094	1140.91	-0.262478	0	-0.00459108	0.792263	0.0231827	2.07257	-0.937177	0	1.76357	1.96131	-0.988704	-0.0280417	-0.0119384	0.313545	0
PUP	123.376	1138.28	-0.40937	-0.0130444	0.00353637	0.87838	0.00451705	3.09664	-0.15937	0	0.492726	1.31352	0.596591	0.00455598	0.0999962	0.774984	-0.026367
																	
C:\PCS\PCS64e\Curves\2022'12'29-12'30'53-TupyS-1_1.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
PUP	102.589	1146.02	-0.374564	0.0140296	-0.00335904	0.534767	0.01022	-1.02824	-0.124564	0	0.528192	-0.0609313	-0.543997	-0.0298564	-0.28799	-0.119353	-0.389741
DN	115.458	1142.04	-0.245599	0	-0.00518047	0.772682	0.0206717	3.37438	-0.68398	0	1.52781	1.86341	-0.800379	-0.00166361	1.24259	0.226584	0
PUP	122.748	1139.81	-0.410589	-0.0203747	0.00293096	0.818746	0.00132434	3.72892	-0.160589	0	0.613808	1.07498	1.23513	0.00121575	0.22563	0.683697	0.055041
																	
C:\PCS\PCS64e\Curves\2022'12'29-12'53'38-TupyS-1_2.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
PUP	102.897	1144.82	-0.375085	0.0181465	-0.00334237	0.586301	0.0131429	-1.17913	-0.125085	0	0.531526	0.145204	-1.12857	-0.0304575	-0.291532	0.0742792	-0.354488
DN	115.433	1141.09	-0.242335	0	-0.00306499	0.85933	0.0258877	3.20863	-0.635024	0	2.37401	2.29665	-1.19158	0.0361897	-0.0433782	0.371761	0
PMAX	122.72	1139.07	-0.360778	-0.0221856	0.000819839	0.937448	0	5.18773	-0.166167	0	1.03603	2.36214	1.4	0.013292	0.096028	0.816764	-0.37036
PUP	124.701	1138.27	-0.423808	-0.0165319	0.00419828	0.935125	-0.001482	4.21024	-0.173808	0	0.360344	1.5405	1.2036	0.00226107	0.10582	0.794767	0.376755
																	
C:\PCS\PCS64e\Curves\2022'12'29-12'44'56-TupyS-1_1.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
PUP	107.215	1146.5	-0.329281	0.0102276	-0.00265594	0.627137	0.00721819	0.178348	-0.0792807	0	0.668811	0.308549	0.0563612	-0.0352233	-0.331115	-0.0142771	-0.395477
DN	119.752	1142.95	-0.245394	0	-0.00248203	0.814379	0.0203902	4.60031	-0.680916	0	2.60719	2.07189	-0.779263	0.149194	1.04623	0.185984	0
PUP	128.698	1140.27	-0.41315	-0.022292	0.00244559	0.893376	0.00177778	3.9111	-0.16315	0	0.710882	1.37351	1.14444	-0.00406324	0.265347	0.707592	-0.123457
																	
C:\PCS\PCS64e\Curves\2022'12'29-13'14'35-TupyS-1_2.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
DN	120.435	1139.84	-0.230445	0	-0.00378959	0.822216	0.0258079	3.42448	-0.45668	0	2.08416	2.11108	-1.18559	-0.213653	0.725088	0.360073	0
PUP	127.434	1138	-0.331578	-0.010729	0.00317009	0.917611	0.00928771	2.41234	-0.0815779	0	0.565981	1.47045	-0.357543	0.00990607	0.127636	0.820829	-0.143337
																	
C:\PCS\PCS64e\Curves\2022'12'29-13'00'41-TupyS-1_1.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
DN	119.421	1141.09	-0.235166	0	-0.00415661	0.80956	0.0203165	3.59872	-0.527487	0	1.93736	2.0478	-0.773739	-0.238395	0.922651	0.230537	0
PUP	125.392	1139.53	-0.315417	-0.0110428	0.00212355	0.876448	0.00877781	2.24053	-0.0654174	0	0.775289	1.30579	-0.255561	0.00974952	0.13879	0.679662	-0.34778
																	
C:\PCS\PCS64e\Curves\2022'12'29-13'23'20-TupyS-1_1.s2k.out																	
